Описание,мем
Русская борзая гончая собака пёс пёсик зелёный брокколи ЗОЖ собачька здурела!!! и превратиластб в шпинат!!!! Капуста зелень овощ модификация тела альтернативная анатомия,https://sun9-60.userapi.com/impg/zGINxL0RY-1FLqZgyo3oIYH16EQ6ifa952CV0w/4tkC9Gi9bCU.jpg?size=567x567&quality=96&sign=808d9bd85a1b63b8cbc7cb50de892c36&c_uniq_tag=hgTWoh-oQm4EYF2kYNNXFJxt4_HqU-pVuRERyVjc2aM&type=album
прикольно белая надпись крабовые палочки на тарелке с мятой и лимоном вкусная тарелка застолье на стол лимонные дольки лимон пирамидка из одиннадцати простите двенадцати палочек петрушка лучок,https://sun9-47.userapi.com/impg/V9BdoUihw24h4eJkcmRuyS2rjRUBac7jnYNXCQ/3NbJMkxpY6w.jpg?size=604x538&quality=96&sign=4fac4aeb5d78a7388960dc71009834d7&c_uniq_tag=LhIeN0qX3-BKLqqGTmH7EbfhPo519RiZqptyR4qPoZo&type=album
"желтый курсед желтый смайлик плачет 3д шакал плохое качество грусть смех сквозь слезы слезы рекой глаза закрытые смешанные эмоции разочарование печаль грусть 

Прим. админки: у нас есть альбом с похожими мемами, милости прошу - https://vk.com/album-166124324_262428618",https://sun9-18.userapi.com/impg/dtV-HeRsqThXO1TYvW0BrSymkNHm5bN_FS6HLg/nZ9a_SBPQRc.jpg?size=512x504&quality=96&sign=1fdfe2028a3bf8d749c0f65ded85a04e&c_uniq_tag=FlrQMr1MSc_TV6YOBMyupVUQoG1DBiENMy1QWdCiFD8&type=album
Гони пенсию Колян Николай Наумов Реальные Пацаны спортивный костюм кулаки плохое качество шакал а ну быстро опля вуаля а ну странная поза то ли бьет то ли танцует гопник человек мужчина парень мужик сшакаленный пробивает двоечку троечку раз раз пенсия государственные выплаты,https://sun9-36.userapi.com/impg/i4naIE3k__JUselUbXn2xHPYi878Y_KyZAy7rw/QeP380iTe0A.jpg?size=394x299&quality=96&sign=1e1d676a025e4106479fe0afaf982f90&c_uniq_tag=ql0iZ2lZZuI4plhsn32odU83tAnpEjHSeNFHdeONNvI&type=album
бритни спирс розовая майка небо облаки i only accept apologies in cash извинения принимаю только наличными человек девушка женщина руки в боки повернулась к камере улыбается фон облака на фоне облаков розовый текст шрифт,https://sun9-79.userapi.com/impg/RQUakkaNG888hKP5fGqVYp_C3lx5dlaZRfRdEA/EvmW4QPnuC4.jpg?size=552x527&quality=96&sign=060776464536b1d74299695a174b8a7d&c_uniq_tag=lUvObhdZUP_jOl1DPc3QjJgeG08asCGNh9lDODW7mgY&type=album
человек мужчина мужик с бородой плачет ревёт рыдает грустит печалится уважает press F пресс эф ф сидит отдаёт честь уважение почёт рука у лба сожаление озон стример,https://sun9-62.userapi.com/impg/5i9tnEFf6d2wT7x3XaeuAOE0EmS5khx7AnXNuQ/8ET1ent29Rs.jpg?size=475x372&quality=96&sign=55113713025e56140a86f85702010de3&c_uniq_tag=w-SEPblg93JHtB2PDJPxY1kLZ5VN6hAvdpAQlD7X_FI&type=album
Клоун спящий спит в шапке шапочке синей  на кровати большой будильник старая фотография большие огромные ботинки clown цирк синее  голубое одеяло клоунада vhs съемка кассета видео запись плей плэй надпись play помехи специфичное качество фильтр всем клоунам и клоунессам самой спокойной ночи,https://sun9-24.userapi.com/impg/IGyX3YSiqi4_Qujj8sVfrvTiGUmF_Pjls-9B2Q/iEva3xADsy0.jpg?size=622x480&quality=96&sign=7068d2ef39e6e1a87dfc5dcf2c2230db&c_uniq_tag=c77nXKZ_uMdwbwqhuqwGnWXrLHl2zAmyAITAxlTliug&type=album
котоматрица четырёхпанельный мем из четырёх панелей фреймов хахах какой он смешной забавный в смысле минуту что значит это ты чёрная кошка чёрный кот кошка типо улыбается удивляется смотрит на игрушку маленькую мягкую плюшевую копию себя резко таращится двойник ошеломлена ошеломление разочарована разочарование стоп что,https://sun9-64.userapi.com/impg/otEquZYBWVa8AWhTCwAdE-fjix8ZJP4DCsBAXg/gFl3wrRyrEE.jpg?size=620x615&quality=96&sign=15bf5479c22be4d226fb0a84d952d5db&c_uniq_tag=VXjx0Q6B3fEgnefG7IIRvQBiyAsaGT_8Yq7SbGx1-pw&type=album
Подборка фасоль в странных местах пикчи бобы овощ растение банка консервированная консерва в томатном соусе кетчуп кепчук крокс нивея Nivea ёлка ёлочная игрушка зубная паста щётка трусы пакетик банан таблетки поп ит шприц наркотики бутылка стеклянная стопка рука тело человек лежит некомфортные пикчи стрёмные cursed ффу нахрен неприятно противно больно смотреть,https://sun9-31.userapi.com/impg/-KdZCc9lO3Pj_RlBdk_-sHgr8KpGhGuXkADP4g/Vsr4SegT4TA.jpg?size=736x736&quality=96&sign=f42026ac78e27781fa7c2a309f9b436a&c_uniq_tag=maT8_4L4n48S-n59S4nABT6ZGsZIrcXgyPKcuwmV1VM&type=album
нихуя нехуя себе впечатляет ого ложное искреннее уставшее удивление собака лохматая растрёпанная пушистая не расчёсанная коричневая бежевая глаза в разные стороны не удивлённая покерфейс сарказм вот это да вау ничего уставшая всё равно сонная лобстер собачий мудрец,https://sun9-18.userapi.com/impg/dyHbPC_e64CHZbYp9RZJWxC3etYyNHMdxAG4_Q/Du68pP9rULk.jpg?size=799x665&quality=96&sign=5c4ae379ac14214c5bf9db988e04687d&c_uniq_tag=0e-BN0ktygKBTUBjK0dqkpaWXr59R0M3JOF1KdGyjC0&type=album
два простых пацана хотят купить ашку сити вейп электронка электронки телефон большой на нем фото вейра за стеклом два шкета один наглый второй стоит и боится третьеклассники школьники окошко магазина стекло красный капюшон шапка тикток табачный магазин приобретение покупка дуделки дым им явно не восемнадцать,https://sun9-20.userapi.com/impg/R-iflpmo_pROoiobzkk7WljtzTkse7X24SQ90A/nL801YxlcnI.jpg?size=620x502&quality=96&sign=668e60cd5fc35b5721528c083ad21091&c_uniq_tag=7nbA5AiLmnhWMz0ZVe7JXq4ljVmzA3sGvmFfDB9Cm8k&type=album
